Date,Days_0
2003-04-09,-0.012356575463371657
2014-11-28,-0.006438969764837489
2003-09-15,-0.006780870806566752
2017-09-06,-0.0017194792434291895
2003-11-28,0.006071645415907767
2007-08-30,-0.009083044982698962
2004-03-05,0.004413062665489909
2003-01-17,-0.009079118028534228
2011-06-23,-0.004390408645727706
2012-10-22,0.013253392237298822
2012-08-16,0.008075842696629199
2004-08-26,0.0002870264064294137
2002-09-09,0.0008795074758136677
2013-12-03,-0.008467848637205622
2019-02-07,-0.00652741514360311
2016-08-12,-0.0014084507042253502
2018-01-16,0.0014799154334037554
2010-02-18,0.004220779220779125
2012-10-08,-0.008667736757624334
2016-10-12,0.0016523463317910105
2014-07-21,-0.0002796420581654413
2013-10-07,-0.011105092091007629
2012-08-17,0.006269592476489061
2010-06-29,-0.03792981212336055
2012-08-20,-0.008307372793354141
2012-10-02,-0.0052476221712036706
2013-11-27,0.0018411362440819976
2005-02-09,0.0010441138084051893
2006-11-24,-0.00428540818512968
2004-02-27,0.003663003663003428
2004-10-29,0.0
2011-10-21,0.0172206647977573
2015-04-07,-0.0006299212598425141
2019-04-25,-0.0015015015015015232
2004-07-07,0.005146836209506622
2003-01-07,-0.016101694915254372
2011-11-18,0.00820379965457696
2015-09-08,0.03702385190459245
2009-08-17,-0.030519480519480613
2007-08-09,-0.020425352705832792
2013-06-07,0.003004643540016394
2009-08-26,-0.0015948963317384823
2019-09-04,0.023580786026200732
2012-03-16,0.015050752537626888
2004-05-05,0.0006118078923218473
2005-02-23,-0.002076304178562083
2019-03-28,-0.003427366200896453
2015-03-13,-0.010124101894186888
2002-04-23,-0.0004192872117401159
2007-05-18,-0.002103934357248094
2012-08-06,-0.0035842293906809264
2008-10-08,-0.029322073657048975
2009-07-22,0.0007689350249904247
2015-08-20,-0.014561570117125666
2015-02-09,-0.014889815366289416
2015-09-30,0.02281781963056861
2018-05-08,-0.0032588454376164533
2012-01-18,0.01669381107491863
2010-06-28,-0.008435852372583375
2005-10-04,-0.005503144654087855
2009-07-30,0.0489353754202464
2016-04-13,0.056803730394234815
2010-07-27,0.02641381645783936
2016-09-19,0.015384615384615332
2017-02-09,0.011235955056179804
2015-03-04,-0.0009386733416770764
2016-03-09,0.0076397265782066626
2013-01-11,0.0028192839018890137
2005-11-04,-0.002947481243301131
2009-05-21,-0.023349436392914532
2002-11-22,-0.020197856553998417
2013-12-27,0.003231887961217206
2016-08-01,-0.015017327685791337
2016-11-30,0.005930087390761507
2008-10-14,0.015087806084590703
2014-01-21,0.001320655044902086
2005-05-12,-0.010441767068273156
2018-03-13,-0.007128075419636781
2011-04-13,0.004646840148698761
2015-04-24,0.03478002378121281
2006-06-30,0.009157079126555391
2016-12-29,0.0
2009-10-01,-0.02676399026763998
2003-11-21,0.026015228426396145
2015-05-04,-0.0027839643652561863
2015-01-06,-0.014329268292682884
2016-08-09,0.0032350826743350325
2019-07-09,0.0007600709399544492
2018-04-06,-0.011896264572924142
2004-03-12,0.013357619914997176
2018-07-20,0.005248091603053506
2006-04-28,0.012345679012345734
2018-03-16,0.006918819188191927
2003-07-11,0.011829652996845352
2006-05-16,0.015491329479768725
2012-11-19,0.032475884244372866
2016-01-07,-0.021026372059871682
2015-06-18,-0.00029036004645754954
2014-12-10,-0.007718696397941537
2010-01-27,0.002243589743589736
2005-11-29,-0.004950495049505066
2018-08-16,0.006954793840039829
2003-11-18,-0.0006163328197227314
2006-06-15,0.014825442372070619
2019-08-16,0.013481828839390309
2002-05-13,0.027080844285145345
2005-05-19,-0.002690341673392549
2003-03-11,0.0079476390836839
2004-02-06,0.02631578947368429
2003-10-06,0.009612197547232304
2002-04-18,-0.0008385744234802317
2006-07-12,-0.013097426470588204
2014-07-14,0.009604519774011331
2018-05-15,-0.0006784260515604322
2005-12-30,-0.0013095861707699274
2019-01-07,-0.01347068145800312
2016-03-17,-0.001572945340149401
2002-05-03,0.01951219512195101
2008-10-07,0.0
2012-10-16,0.0156499520919835
2015-11-12,-0.0040000000000000036
2008-05-16,0.000647109577221805
2010-07-02,-0.004449388209121108
2011-10-07,-0.00535420098846795
2003-08-01,-0.003063960168517732
2008-06-18,-0.00529344073647875
2006-11-29,0.0004349717268379294
2012-05-24,-0.0003861003861003187
2005-12-01,0.015839493136219573
2017-10-13,0.0
2003-12-04,-0.008413461538461564
2016-02-03,-0.005921831819976298
2013-03-04,-0.015961915429851592
2018-03-07,-0.0029898804047836514
2013-03-12,-0.008961075329039447
2008-06-11,-0.021813224267211998
2006-05-23,0.003077651515151381
2009-05-29,0.038538739462063536
2011-12-02,0.018610421836228186
2009-08-31,-0.019352791878172626
2017-12-05,-0.00540286586798211
2002-06-04,-0.0015879317189362308
2013-09-04,0.011878453038673964
2008-12-29,0.006237816764132598
2016-09-28,-0.004298941798941747
2012-05-16,-0.01992753623188404
2002-10-15,0.0471698113207546
2011-03-29,0.0006343165239455217
2007-11-12,-0.019681556833259672
2018-03-23,-0.015133601324190171
2005-04-04,-0.000550964187327696
2004-03-31,-0.002710843373494032
2008-06-25,0.006817113305124467
2015-02-12,0.01574074074074061
2015-06-22,0.012180974477958184
2005-05-26,0.0008108108108109137
2003-03-27,-0.016064257028112428
2007-08-15,-0.01320422535211252
2011-08-10,-0.07568555758683726
2011-07-14,-0.004742547425474307
2011-02-22,-0.04403774663997706
2015-11-10,-0.008280887711162643
2004-11-11,0.012188796680497882
2003-03-03,0.005432322317791004
2008-03-11,0.04649999999999999
2004-02-26,-0.0005632216277103862
2009-07-21,-0.011402508551881295
2007-08-01,-0.0018963337547408528
2006-02-14,0.010496671786994316
2006-03-02,-0.0002458210422812135
2019-04-05,0.0043070686597415095
2003-01-27,-0.013636363636363669
2012-12-12,-0.0011844832691739748
2004-09-29,-0.0036302708740576506
2002-04-02,-0.009737510584250651
2016-05-19,-0.0032076984763432788
2006-09-22,-0.0008968609865470656
2016-03-18,0.0027569909413154288
2010-02-19,-0.006142903330100258
2007-07-17,0.003366294971596906
2002-01-09,-0.01693480101608813
2015-03-12,-0.001955671447196883
2016-11-17,0.005653266331658413
2007-06-29,-0.003623188405797117
2004-02-19,0.01074660633484159
2014-03-26,-0.004266211604095571
2008-03-19,-0.011182488698548656
2008-11-07,0.03425096030729846
2011-03-18,0.0
2004-04-26,-0.005168744299179129
2002-10-11,0.04979060027919968
2007-01-10,-0.001571268237934964
2002-09-10,0.01449912126537778
2011-01-07,-0.006922592825676643
2019-04-01,0.029054410987850113
2013-04-01,-0.004811774695726022
2008-05-28,-0.001987632508834048
2008-02-20,-0.003924646781789609
2005-09-02,0.0041939711664482635
2004-10-18,0.0013747594171020785
2006-01-11,0.0007470119521912898
2016-10-28,-0.004838709677419285
2006-08-30,0.002701485817199423
2013-07-25,0.00744482850305772
2011-05-04,-0.008219178082191858
2004-07-23,-0.0027289266221951487
2010-08-13,-0.009933774834437135
2010-10-20,0.010104302477183856
2018-03-02,-0.002289901534234029
2010-09-01,0.01785101270168199
2006-12-04,0.006541648495420826
2015-10-22,0.008846546444368775
2003-08-27,0.0018162005085360367
2016-01-11,0.008061561011359464
2007-06-21,0.0042211903756859135
2011-10-06,0.04700301854247524
2005-11-25,-0.00699119627136191
2006-08-17,-0.009606791778373536
2008-06-19,-0.0027764923646459443
2018-01-09,0.007614781634938561
2008-12-19,-0.023984526112185708
2016-10-24,-0.003851091142490381
2004-05-03,0.005954246317768863
2018-07-09,0.015028625954198294
2005-03-28,0.004117485588800429
2006-04-04,0.007356547327121098
2006-08-22,-0.0013630168105407405
2008-03-14,-0.03264812575574372
2010-04-28,0.0013518080432577404
2008-07-28,-0.00927391992761828
2013-12-09,0.0018975332068311699
2006-03-28,-0.005942064867541563
2003-11-03,0.02249614791987664
2015-03-30,0.0015893197711380758
2009-12-18,-0.00031318509238953407
2009-12-28,-0.0006036824630245574
2016-05-26,-0.0065309258547829865
2003-03-21,0.011894273127753374
2005-08-16,-0.005933952528379693
2003-10-01,0.03014370837714675
2004-11-02,0.007057546145494031
2018-04-04,0.00311153662039243
2008-12-08,0.04165255672197765
2007-10-16,-0.020290431668987474
2016-11-03,-0.0003306878306877925
2017-07-06,-0.0030090270812438424
2011-09-29,0.02494802494802495
2009-08-27,0.0035143769968051237
2017-02-03,0.0075122796879514295
2007-09-12,-0.0064697002372222645
2004-12-02,-0.007110208227526726
2007-08-06,0.016534249516856336
2008-07-21,0.02354048964218447
2006-04-10,0.0019607843137257053
2008-03-17,-0.011250000000000092
2017-04-07,-0.002059429243895239
2007-04-18,0.0055710306406684396
2011-02-17,0.017346053772766545
2015-04-14,0.008174386920980714
2009-05-07,-0.003015941404566957
2002-04-09,-0.006021505376344161
2015-10-08,0.005289256198347081
2014-01-10,0.01142401700318807
2006-11-03,0.0
2003-06-05,0.009441384736427859
2015-01-26,0.010479041916167777
2016-08-15,0.00387870239774335
2009-03-13,0.032281205164993
2019-09-23,-0.0013683634373288234
2006-05-08,0.011473152822395694
2019-02-21,-0.0065223062875032775
2013-01-28,-0.001907876805669173
2019-02-25,-0.0028962611901000024
2015-09-17,-0.020868394479973133
2003-07-31,0.0038446751249519018
2007-01-31,-0.001978021978022104
2011-07-20,0.013997951519289842
2005-06-21,-0.0008017103153393768
2005-09-16,0.0015727391874180707
2009-03-03,-0.010862619808306715
2017-11-20,0.0014405762304923186
2011-03-10,-0.018283235202975038
2012-07-03,-0.0020913210177763157
2008-11-24,0.08089368258859775
2014-02-21,0.0
2008-02-06,-0.027034052508448148
2009-04-08,-0.004947773501924102
2015-11-04,0.026137135098438517
2007-02-15,-0.006720430107526765
2002-07-22,-0.021286031042128672
2005-11-11,0.0044973544973545545
2005-03-04,0.0016017084890549427
2014-09-04,-0.0028803351662738397
2016-06-22,0.006609642301710794
2016-09-13,-0.02747791952894996
2014-03-31,-0.0008508224617129745
2004-06-15,0.009382566585956377
2014-04-16,-0.0005550929780738789
2019-02-20,0.014826581943341076
2004-01-22,-0.01081388730791133
2016-02-24,-0.00766936514699612
2008-07-24,-0.023312611012433315
2002-11-15,0.07395786642761104
2016-08-16,-0.0010537407797680534
2019-02-15,0.010116731517509692
2003-07-02,0.012861736334405238
2012-07-26,0.027712724434035833
2017-10-18,0.007788529620014195
2007-06-08,0.010287183883411988
2003-08-26,-0.0003631082062454105
2004-11-18,0.0012990387113536173
2010-05-28,-0.024166971805199555
2003-02-18,0.014999999999999902
2015-08-31,-0.005714285714285783
2008-02-08,-0.004560085836909922
2017-06-13,0.001890869800108108
2010-02-23,-0.0022471910112359388
2012-11-20,-0.005605730302086553
2012-09-18,-0.004913200131018702
2006-02-21,-0.0005055611729020136
2003-11-14,-0.015944645006016892
2007-12-24,0.006595405958608192
2017-11-29,-0.0006978367062108193
2002-01-18,-0.018396846254927657
2016-08-10,0.006091006807595667
2012-03-01,0.019891500904159143
2018-06-14,-0.0027372262773723843
2005-07-11,0.005937921727395601
2013-10-15,-0.016008537886872842
2012-03-22,-0.006344730348960104
2008-04-23,-0.0037845057880676602
2010-10-05,0.024836601307189454
2005-10-05,-0.008168642951251748
2009-11-03,-0.014911463187325169
2013-07-19,-0.0007959671000266066
2019-08-08,0.002214226404649855
2006-01-31,0.004844467108618078
2017-04-18,-0.010606953447259815
2015-05-19,-0.01244695898161263
2004-03-02,-0.031055900621118068
2002-11-20,0.005912162162162282
2016-07-26,0.0117647058823529
2007-07-31,0.008928571428571397
2005-01-25,0.008935824532900094
2018-11-08,-0.00831817000259949
2018-08-08,0.00866009141207602
2002-09-20,0.0131938125568698
2012-12-10,-0.00267379679144375
2002-07-03,0.0030289917784509512
2004-11-26,0.0
2004-06-16,-0.0017991004497751595
2014-06-02,-0.0010843046896177322
2007-04-05,0.007791629563668856
2006-07-07,0.0006960556844548549
2009-07-27,-0.006642066420664228
2011-05-06,-0.0021820448877805103
2004-02-25,-0.004206393718451995
2007-07-25,0.006263498920086486
2003-02-27,0.006874427131072336
2012-03-21,-0.0010563380281689572
2007-10-17,0.024365482233502656
2005-11-15,-0.002644103648863028
2013-03-06,-0.001987507098239693
2008-11-13,0.04521181915272332
2004-01-09,-0.015406162464986162
2006-11-21,0.002808988764044784
2008-11-05,-0.04609101516919478
2002-03-05,-0.017365523083439194
2008-01-18,0.009911319770474549
2015-11-24,-0.007879185817465606
2015-08-07,-0.005338078291814985
2012-11-12,0.003524511374559447
2018-11-30,-0.006418485237484006
2011-05-03,0.000914076782449813
2015-04-20,0.014359914451573584
2005-07-06,-0.0018791946308724934
2009-10-16,-0.01770708283313338
2017-08-18,0.002728174603174649
2005-06-27,-0.0007938608097380895
2003-05-05,-0.012251795521757591
2007-07-16,0.0016859852476289738
2012-05-11,-0.012358757062146952
2004-01-07,0.0039648824695552864
2016-08-19,-0.006932409012131768
2018-09-18,-0.005365355135411365
2003-05-22,0.010326311441553049
2016-04-04,-0.004144218814753353
2012-09-21,-0.0006504065040650043
2016-05-10,0.011494252873563315
2007-04-26,-0.00763196947212208
2011-11-08,0.008992131884600907
2009-12-04,0.002028985507246395
2013-06-26,0.002588438308886776
2006-12-27,0.004879130627633677
2007-04-30,-0.0057581573896353655
2013-01-10,0.014008004574042277
2003-05-12,-0.002874743326488738
2018-06-05,-0.007331042382588748
2008-08-25,0.0040738078121256285
2011-02-10,-0.014659384880712834
2011-10-28,0.012694958287994274
2004-03-08,0.0008787346221441616
2004-12-21,-0.003365260160497097
2011-05-17,0.002868068833651982
2018-07-25,0.001858304297328805
2013-03-15,-0.021217966381923303
2019-01-10,0.002122015915119402
2008-08-27,0.00786463298379414
2016-05-20,-0.007642799678197809
2016-08-17,0.0063291139240506675
2003-09-24,0.009037191518943331
2005-09-06,0.0036543983294179405
2005-05-27,-0.001080205238995435
2004-04-13,-0.011922503725782407
2013-09-18,0.026795284030010743
2008-10-17,0.0023948908994146922
2017-06-08,0.0
2006-06-07,0.0014255167498216093
2018-10-08,-0.005837563451776551
2009-02-05,0.02180974477958242
2009-05-19,0.035196687370600444
2006-02-13,0.0012817226352217492
2011-04-29,-0.0042411390487731015
2015-08-04,0.0030030030030030463
2009-06-29,0.0024834437086092014
2011-08-22,0.0035046728971963588
2002-08-09,0.003439380911435918
2006-02-08,0.003074558032282848
2003-10-30,0.007747133560582542
2012-01-10,0.01931150293870698
2018-05-18,0.002718006795016992
2003-05-20,0.009987515605493158
2018-03-01,-0.0006864988558352714
2002-07-11,-0.00941377834830992
2004-04-27,0.0042787286063570296
2009-08-25,0.008038585209003246
2016-03-03,0.0044017607042818865
2019-08-13,0.006046645551396557
2004-10-22,-0.006025746370857289
2012-09-26,-0.00794176042356054
2018-07-10,-0.008225616921268997
2008-12-26,0.012633241215949552
2009-02-19,-0.026959560659011617
2007-07-09,-0.001478977392774139
2006-01-06,0.016853932584269815
2007-07-27,-0.01069868995633172
2006-01-18,-0.00878955298844808
2005-05-04,0.0115840517241379
2017-09-07,-0.0024606299212598377
2015-06-25,-0.010928961748634005
2002-10-08,0.027522935779816567
2009-02-13,-0.011251758087201023
2011-04-08,-0.004250151791135415
2009-12-02,-0.0002880184331797153
2010-05-18,-0.013034033309196169
2007-03-07,-0.002077082852527057
2017-10-02,-0.006398104265402882
2004-01-29,0.002670623145400564
2017-12-04,-0.004443405051449911
2011-06-21,0.010084033613445342
2009-08-04,-0.0003224766204450446
2008-09-19,0.02794457274826789
2004-05-21,0.010213852537503952
2007-10-25,-0.015502273666804456
2006-10-10,0.009846827133479064
2007-09-10,-0.002839667977282745
2002-05-09,-0.01668606907256498
2014-03-21,0.008761682242990565
2016-03-10,-0.0011971268954508176
2018-06-29,0.004312410158121782
2010-08-04,0.0006387735547748187
2015-03-10,-0.014039566049776629
2019-03-12,0.001568217459487764
2004-09-27,-0.00640490114174319
2008-04-10,0.0037904124860645982
2006-07-18,0.005224412253621358
2002-01-17,0.027452745274527457
2017-02-23,-0.003775776938716336
2011-09-15,0.03580146460537037
2017-10-20,0.007068803016022641
2018-06-07,-0.0006835269993165082
2015-12-15,0.013976240391334604
2012-01-27,0.009520182787509546
2010-08-10,-0.003193867773874093
2011-06-28,0.004744154523890209
2005-10-21,0.003571428571428559
2017-05-25,0.0027329871549601763
2013-06-18,0.01363383416805797
2002-12-27,-0.01715039577836397
2018-11-12,-0.0085310583844308
2012-08-10,0.005304101838755182
2004-06-25,0.0015064778547757562
2008-08-28,0.013005438637975876
2014-06-06,0.0035538545653364118
2004-04-07,-0.0008960573476700651
2017-11-28,0.01607185062632954
2016-11-08,-0.0028689831048772647
2015-10-07,0.026467594163556152
2018-09-19,0.020806575905471414
2013-06-03,0.01527967257844476
2008-01-25,-0.01773226773226777
2014-11-07,-0.005289532293986765
2006-08-18,0.0002255808707423146
2015-10-14,0.006445047489823663
2002-11-27,0.027993109388458226
2007-12-14,-0.014619883040935644
2009-01-29,-0.058849171752397574
2013-03-28,0.00827625570776247
2017-01-03,0.01770992366412205
2012-02-01,0.022273425499232058
2003-10-14,-0.002597402597402709
2005-03-11,-0.0002690341673393659
2010-10-12,0.0
2016-04-28,-0.008646616541353347
2015-03-16,0.004948861761794765
2016-11-04,-0.0016539861065166805
2013-04-03,-0.014345991561181324
2008-12-12,-0.005570117955439047
2016-06-21,0.013396375098502666
2018-12-24,-0.004607046070460696
2011-10-24,0.025590551181102542
2010-12-14,0.0009554140127387977
2010-11-30,-0.009198423127463884
2016-01-28,0.013634592910011678
2010-08-23,0.0027406646111680644
2005-04-11,0.0016357688113413096
2008-09-03,0.0011701380762931812
2019-01-15,0.005901287553647938
2006-02-17,-0.0040281973816715935
2010-02-05,-0.008032128514056214
2016-05-17,0.006987258528565521
2010-01-22,-0.021849271690943528
2015-08-11,-0.00626491646778049
2011-11-16,-0.03667481662591676
2015-11-17,0.0047281323877068635
2011-02-07,0.001476668635558065
2014-12-29,-0.0008759124087591719
2004-05-14,-0.0050777530942558435
2012-10-15,0.012285806660200516
2016-12-27,0.0
2012-04-26,0.004938271604938205
2016-09-26,-0.009689274974941542
2015-01-29,0.0036166365280287938
2004-01-02,0.0061153174140942115
2005-07-28,-0.003675505381990019
2016-01-19,-0.0003824091778201754
2006-07-21,-0.004427872290841296
2006-05-17,-0.015027322404371657
2010-05-04,-0.03073838957567654
2005-08-24,-0.007637608638398684
2006-07-31,0.0011312217194570096
2013-02-12,0.01310401310401299
2013-10-04,0.00681756203981454
2004-03-24,-0.014839491217443991
2009-06-16,-0.016155088852988775
2013-01-25,0.01521859435528494
2016-07-13,-0.003598560575769683
2017-11-22,0.017262047470630426
2017-10-31,0.0007134363852556723
2016-05-06,-0.005254648342764678
2016-03-30,0.006967213114754235
2004-04-28,-0.012477175897747885
2006-10-19,-0.0025762129669385514
2009-02-04,0.019876952200662545
2003-09-08,0.011819484240687572
2011-10-13,-0.005861664712778381
2019-05-02,0.006201935003721236
2007-07-10,-0.010579771476936116
2017-01-17,0.0005961251862891537
2017-09-05,-0.0173787110789283
2017-06-20,-0.015256959314775219
2016-11-07,0.03943008614976806
2011-12-21,-0.00295857988165682
2008-03-26,-0.017897598550067898
2016-07-05,-0.032997987927565364
2013-07-29,-0.009513742071881827
2013-03-22,0.003116147308781958
2002-11-26,-0.026415094339622747
2015-11-19,0.009311606252078608
2008-04-02,-0.008094508860205574
2010-01-08,-0.0020521841102315586
2002-10-28,-0.003472222222222099
2002-11-18,-0.0116861435726211
2003-02-04,-0.01504102096627169
2012-05-08,-0.006315789473684164
2012-12-05,0.0125899280575541
2012-10-24,0.006006955422067639
2016-12-19,-0.0112726194007714
2016-10-06,-0.002595717066839809
2018-08-06,-0.01644031451036454
2006-11-07,-0.004764864304951377
2002-05-30,-0.00877192982456132
2015-10-26,-0.008961168270826379
2017-03-09,0.0014762326542663295
2019-03-04,0.001847453153866363
2019-04-22,-0.0004956629491946751
2008-03-31,0.013882461823230052
2013-04-19,0.020178041543026604
2006-02-28,-0.005389514943655027
2002-05-08,0.027511961722488158
2011-04-28,-0.0006055101422949294
2005-04-14,-0.004889975550122272
2017-12-11,0.016905376849025492
2014-05-23,-0.0011001100110010764
2003-09-22,0.00034916201117307644
2009-01-07,-0.02025782688766109
2008-07-03,0.011881188118811892
2016-09-09,-0.0003255208333332593
2016-06-08,-0.0011627906976744429
2017-05-08,0.00028019052956018703
2012-10-19,-0.0084480600750938
2005-04-01,-0.009819967266775809
2007-03-28,-0.0063492063492063275
2011-05-20,-0.007893905904641563
2013-12-12,-0.006327372764786897
2011-07-19,0.009651844191657988
2014-12-05,0.01419647927314016
2009-06-24,0.002917882451021203
2002-08-02,-0.022566371681415957
2010-08-11,-0.026914450496635656
2018-08-17,-0.0037000493339910396
2005-06-20,0.0005347593582889498
2018-04-27,0.005455785405773961
2008-02-11,-0.022096469954190238
2014-09-25,-0.010624169986719778
2007-01-22,0.0010957703265395138
2006-10-03,0.002004008016032177
2014-11-13,-0.0013958682300390102
2003-11-13,0.013723696248856498
2012-11-09,-0.002237851662404089
2015-10-21,-0.011103633916554443
2015-05-13,-0.003674392312040808
2002-10-24,-0.013799051315222077
2005-01-31,0.00910064239828712
2010-11-01,0.005186385737439236
2014-01-22,0.0002637826431022283
2006-02-22,0.0060698027314112215
2018-03-19,-0.003206596426935216
2008-12-17,-0.0827498408656907
2009-12-01,0.0199764982373678
2004-05-25,0.019212598425196736
2009-06-30,-0.01857968620974404
2008-03-05,0.014757378689344682
2007-12-20,-0.00023100023100020015
2011-02-18,-0.006251776072747961
2003-03-20,0.0
2006-10-30,-0.0025684931506848585
